id_commande,date,id_client,categorie,produit,quantite,prix_unitaire,remise,montant,canal,region,paiement
CMD101549,2024-05-14,CLI00947,Sport,Haltères 5kg,1,39.9,0.0,39.9,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD102644,2024-05-14,CLI00691,Sport,Bandes élastiques,1,15.9,0.0,15.9,Marketplace,Île-de-France,Carte bancaire
CMD100133,2024-05-14,CLI00033,Mode,Écharpe laine,2,29.9,0.0,59.8,Site web,Occitanie,PayPal
CMD105730,2024-05-14,CLI01514,Beauté,Sérum visage,1,29.9,0.1,26.91,Application mobile,Île-de-France,Carte bancaire
CMD101135,2024-05-14,CLI01510,Sport,Gourde isotherme,3,19.9,0.0,59.7,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD104462,2024-05-15,CLI01392,Mode,Veste légère,1,69.9,0.1,62.91,Site web,Grand Est,Carte bancaire
CMD101463,2024-05-15,CLI01830,Mode,Écharpe laine,1,29.9,0.0,29.9,Marketplace,Île-de-France,PayPal
CMD101216,2024-05-15,CLI01054,Beauté,Crème hydratante,3,22.9,0.0,68.7,Application mobile,Île-de-France,PayPal
CMD105396,2024-05-15,CLI00556,Maison,Lampe de bureau LED,1,34.9,0.1,31.41,Marketplace,Grand Est,Carte bancaire
CMD104967,2024-05-15,CLI00620,Beauté,Sérum visage,1,29.9,0.0,29.9,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD100737,2024-05-15,CLI00936,Sport,Tapis de yoga,4,29.9,0.0,119.6,Site web,Occitanie,Carte bancaire
CMD102343,2024-05-15,CLI01347,Mode,Veste légère,1,69.9,0.1,62.91,Application mobile,Bretagne,Carte bancaire
CMD104357,2024-05-15,CLI02039,Livres,Roman best-seller,1,18.9,0.0,18.9,Site web,Bretagne,Carte bancaire
CMD103340,2024-05-15,CLI00874,Sport,Haltères 5kg,1,39.9,0.0,39.9,Application mobile,Grand Est,Carte bancaire
CMD105654,2024-05-15,CLI00405,Beauté,Palette maquillage,1,34.9,0.2,27.92,Marketplace,Nouvelle-Aquitaine,PayPal
CMD104709,2024-05-15,CLI01818,Maison,Plaid polaire,1,24.9,0.0,24.9,Application mobile,Grand Est,Carte bancaire
CMD104743,2024-05-15,CLI01079,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104982,2024-05-15,CLI01350,Beauté,Palette maquillage,1,34.9,0.0,34.9,Application mobile,Bretagne,Virement
CMD103834,2024-05-15,CLI00519,Beauté,Crème hydratante,1,22.9,0.0,22.9,Site web,Île-de-France,Virement
CMD103319,2024-05-15,CLI01768,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101885,2024-05-15,CLI00911,Sport,Haltères 5kg,2,39.9,0.0,79.8,Site web,Occitanie,Carte bancaire
CMD104118,2024-05-16,CLI01452,Maison,Plaid polaire,3,24.9,0.1,67.23,Site web,Île-de-France,Carte bancaire
CMD105695,2024-05-16,CLI00081,Maison,Diffuseur d'huiles,3,39.9,0.1,107.73,Application mobile,Bretagne,Virement
CMD102862,2024-05-16,CLI00834,Sport,Gourde isotherme,1,19.9,0.0,19.9,Application mobile,Occitanie,PayPal
CMD100655,2024-05-16,CLI01723,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Hauts-de-France,Carte bancaire
CMD101075,2024-05-16,CLI00829,Mode,Jean slim,3,49.9,0.2,119.76,Application mobile,Auvergne-Rhône-Alpes,Virement
CMD103364,2024-05-16,CLI01119,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102542,2024-05-16,CLI00972,Mode,Jean slim,2,49.9,0.1,89.82,Application mobile,Île-de-France,PayPal
CMD104022,2024-05-16,CLI00216,Maison,Cadre photo,4,14.9,0.0,59.6,Site web,Occitanie,Carte bancaire
CMD105412,2024-05-16,CLI01567,Électronique,Enceinte portable,1,59.9,0.0,59.9,Application mobile,Occitanie,Carte bancaire
CMD104859,2024-05-16,CLI00222,Livres,Roman best-seller,2,18.9,0.0,37.8,Application mobile,Île-de-France,Carte bancaire
CMD100999,2024-05-16,CLI01149,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Application mobile,Hauts-de-France,Carte bancaire
CMD104778,2024-05-16,CLI02087,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Auvergne-Rhône-Alpes,PayPal
CMD100094,2024-05-16,CLI00279,Électronique,Enceinte portable,1,59.9,0.2,47.92,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103863,2024-05-16,CLI01707,Sport,Haltères 5kg,4,39.9,0.0,159.6,Application mobile,Bretagne,Carte bancaire
CMD101651,2024-05-16,CLI00427,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Hauts-de-France,Carte bancaire
CMD100986,2024-05-16,CLI01157,Maison,Lampe de bureau LED,3,34.9,0.0,104.7,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104667,2024-05-16,CLI01162,Maison,Lampe de bureau LED,2,34.9,0.0,69.8,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105963,2024-05-16,CLI01346,Mode,Jean slim,3,49.9,0.1,134.73,Site web,Occitanie,Carte bancaire
CMD105919,2024-05-17,CLI00590,Mode,T-shirt coton bio,1,19.9,0.2,15.92,Site web,Auvergne-Rhône-Alpes,PayPal
CMD104386,2024-05-17,CLI01836,Mode,Veste légère,1,69.9,0.0,69.9,Site web,Île-de-France,Carte bancaire
CMD103189,2024-05-17,CLI00859,Sport,Haltères 5kg,1,39.9,0.0,39.9,Site web,Île-de-France,Carte bancaire
CMD101797,2024-05-17,CLI02057,Beauté,Sérum visage,1,29.9,0.2,23.92,Marketplace,Île-de-France,Carte bancaire
CMD103650,2024-05-17,CLI00646,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD105101,2024-05-17,CLI00459,Électronique,Chargeur sans fil,2,24.9,0.0,49.8,Site web,Île-de-France,PayPal
CMD102627,2024-05-17,CLI01734,Livres,BD édition limitée,2,29.9,0.1,53.82,Site web,Nouvelle-Aquitaine,PayPal
CMD105344,2024-05-17,CLI00312,Électronique,Chargeur sans fil,1,24.9,0.1,22.41,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD105959,2024-05-17,CLI01897,Livres,Roman best-seller,2,18.9,0.1,34.02,Marketplace,Occitanie,Carte bancaire
CMD100220,2024-05-17,CLI01631,Beauté,Palette maquillage,2,34.9,0.0,69.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD102230,2024-05-17,CLI00878,Électronique,Casque audio Bluetooth,3,79.9,0.0,239.7,Site web,Île-de-France,Carte bancaire
CMD101262,2024-05-17,CLI01189,Sport,Tapis de yoga,1,29.9,0.0,29.9,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105727,2024-05-17,CLI01376,Sport,Haltères 5kg,4,39.9,0.0,159.6,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102144,2024-05-17,CLI01760,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Occitanie,Carte bancaire
CMD101403,2024-05-17,CLI01675,Électronique,Enceinte portable,2,59.9,0.1,107.82,Application mobile,Île-de-France,Carte bancaire
CMD102469,2024-05-17,CLI01254,Sport,Haltères 5kg,3,39.9,0.2,95.76,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD101716,2024-05-17,CLI00138,Mode,Écharpe laine,2,29.9,0.2,47.84,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD105070,2024-05-18,CLI01554,Mode,Jean slim,4,49.9,0.1,179.64,Marketplace,Hauts-de-France,Carte bancaire
CMD101586,2024-05-18,CLI01215,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Bretagne,Carte bancaire
CMD103085,2024-05-18,CLI01331,Électronique,Écouteurs sans fil,3,119.0,0.1,321.3,Application mobile,Hauts-de-France,PayPal
CMD103338,2024-05-18,CLI01781,Beauté,Parfum 50ml,3,59.0,0.1,159.3,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD103791,2024-05-18,CLI00743,Livres,BD édition limitée,3,29.9,0.2,71.76,Site web,Nouvelle-Aquitaine,PayPal
CMD104222,2024-05-18,CLI00244,Sport,Tapis de yoga,1,29.9,0.2,23.92,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105880,2024-05-18,CLI00599,Mode,T-shirt coton bio,1,19.9,0.1,17.91,Application mobile,Provence-Alpes-Côte d'Azur,Virement
CMD104792,2024-05-18,CLI01345,Livres,Roman best-seller,1,18.9,0.1,17.01,Site web,Bretagne,Virement
CMD101876,2024-05-18,CLI01420,Beauté,Sérum visage,1,29.9,0.0,29.9,Marketplace,Bretagne,Carte bancaire
CMD103010,2024-05-18,CLI01253,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Application mobile,Grand Est,Carte bancaire
CMD103998,2024-05-18,CLI00202,Électronique,Écouteurs sans fil,2,119.0,0.0,238.0,Site web,Grand Est,Carte bancaire
CMD103106,2024-05-18,CLI01526,Électronique,Enceinte portable,1,59.9,0.0,59.9,Application mobile,Île-de-France,Carte bancaire
CMD104925,2024-05-18,CLI00628,Beauté,Parfum 50ml,4,59.0,0.1,212.4,Site web,Île-de-France,Carte bancaire
CMD103589,2024-05-18,CLI00526,Électronique,Chargeur sans fil,2,24.9,0.2,39.84,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD104929,2024-05-18,CLI00829,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD102684,2024-05-18,CLI01828,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Île-de-France,PayPal
CMD105314,2024-05-18,CLI01402,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101118,2024-05-18,CLI01854,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103414,2024-05-18,CLI01930,Sport,Tapis de yoga,1,29.9,0.0,29.9,Marketplace,Bretagne,PayPal
CMD104845,2024-05-18,CLI01486,Beauté,Parfum 50ml,1,59.0,0.1,53.1,Marketplace,Hauts-de-France,Carte bancaire
CMD104570,2024-05-18,CLI00413,Sport,Tapis de yoga,2,29.9,0.1,53.82,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD100595,2024-05-18,CLI00534,Livres,Livre de cuisine,2,24.9,0.0,49.8,Application mobile,Île-de-France,PayPal
CMD105842,2024-05-18,CLI01359,Livres,BD édition limitée,2,29.9,0.1,53.82,Application mobile,Grand Est,Carte bancaire
CMD101145,2024-05-18,CLI01685,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100513,2024-05-18,CLI00124,Maison,Cadre photo,2,14.9,0.0,29.8,Application mobile,Grand Est,Carte bancaire
CMD103802,2024-05-19,CLI01157,Maison,Diffuseur d'huiles,1,39.9,0.0,39.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104821,2024-05-19,CLI01861,Électronique,Écouteurs sans fil,4,119.0,0.0,476.0,Site web,Hauts-de-France,Carte bancaire
CMD103611,2024-05-19,CLI00770,Beauté,Crème hydratante,1,22.9,0.1,20.61,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101275,2024-05-19,CLI01631,Sport,Gourde isotherme,4,19.9,0.2,63.68,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD105493,2024-05-19,CLI00731,Mode,Sneakers,1,89.0,0.0,89.0,Marketplace,Grand Est,Carte bancaire
CMD103960,2024-05-19,CLI00683,Électronique,Montre connectée,2,149.0,0.2,238.4,Site web,Île-de-France,PayPal
CMD103014,2024-05-19,CLI00408,Livres,Roman best-seller,1,18.9,0.0,18.9,Application mobile,Île-de-France,Carte bancaire
CMD103539,2024-05-19,CLI01470,Sport,Haltères 5kg,3,39.9,0.0,119.7,Site web,Île-de-France,PayPal
CMD104671,2024-05-19,CLI00791,Électronique,Casque audio Bluetooth,3,79.9,0.1,215.73,Site web,Hauts-de-France,PayPal
CMD100699,2024-05-19,CLI00485,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Application mobile,Provence-Alpes-Côte d'Azur,PayPal
CMD105908,2024-05-19,CLI01678,Mode,Jean slim,2,49.9,0.2,79.84,Site web,Grand Est,Carte bancaire
CMD105055,2024-05-19,CLI00839,Beauté,Sérum visage,1,29.9,0.0,29.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100170,2024-05-19,CLI00274,Électronique,Casque audio Bluetooth,1,79.9,0.1,71.91,Site web,Île-de-France,Carte bancaire
CMD104615,2024-05-19,CLI01280,Sport,Bandes élastiques,3,15.9,0.0,47.7,Marketplace,Bretagne,PayPal
CMD104509,2024-05-19,CLI00247,Maison,Plaid polaire,1,24.9,0.0,24.9,Site web,Île-de-France,PayPal
CMD104381,2024-05-19,CLI00894,Maison,Lampe de bureau LED,1,34.9,0.0,34.9,Marketplace,Grand Est,Carte bancaire
CMD100368,2024-05-19,CLI00409,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Marketplace,Grand Est,Virement
CMD105545,2024-05-19,CLI00778,Mode,Veste légère,1,69.9,0.2,55.92,Application mobile,Provence-Alpes-Côte d'Azur,Virement
CMD100909,2024-05-19,CLI02045,Maison,Diffuseur d'huiles,1,39.9,0.2,31.92,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD100475,2024-05-19,CLI01096,Beauté,Palette maquillage,2,34.9,0.1,62.82,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD103246,2024-05-19,CLI01727,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105913,2024-05-19,CLI00905,Sport,Tapis de yoga,4,29.9,0.0,119.6,Site web,Île-de-France,Virement
CMD104685,2024-05-19,CLI01634,Mode,Veste légère,2,69.9,0.2,111.84,Site web,Île-de-France,Carte bancaire
CMD102433,2024-05-19,CLI01714,Beauté,Sérum visage,3,29.9,0.2,71.76,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD103237,2024-05-20,CLI00025,Livres,Livre de cuisine,2,24.9,0.0,49.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD103591,2024-05-20,CLI00081,Maison,Cadre photo,1,14.9,0.0,14.9,Application mobile,Occitanie,Carte bancaire
CMD100076,2024-05-20,CLI00738,Sport,Bandes élastiques,1,15.9,0.0,15.9,Application mobile,Île-de-France,PayPal
CMD105490,2024-05-20,CLI00556,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD101897,2024-05-20,CLI00824,Beauté,Parfum 50ml,1,59.0,0.0,59.0,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105832,2024-05-20,CLI01289,Maison,Cadre photo,1,14.9,0.1,13.41,Site web,Occitanie,PayPal
CMD104420,2024-05-20,CLI00259,Mode,Jean slim,4,49.9,0.2,159.68,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD100373,2024-05-20,CLI01670,Sport,Tapis de yoga,1,29.9,0.0,29.9,Site web,Grand Est,Carte bancaire
CMD105142,2024-05-20,CLI01630,Mode,T-shirt coton bio,1,19.9,0.2,15.92,Application mobile,Grand Est,Carte bancaire
CMD105107,2024-05-20,CLI00929,Électronique,Enceinte portable,1,59.9,0.0,59.9,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD102549,2024-05-20,CLI00478,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Grand Est,Carte bancaire
CMD104794,2024-05-20,CLI00251,Mode,Sneakers,2,89.0,0.0,178.0,Site web,Île-de-France,PayPal
CMD100371,2024-05-20,CLI00731,Livres,BD édition limitée,1,29.9,0.0,29.9,Site web,Île-de-France,PayPal
CMD105445,2024-05-20,CLI00663,Beauté,Crème hydratante,1,22.9,0.0,22.9,Site web,Île-de-France,Carte bancaire
CMD103767,2024-05-20,CLI00522,Sport,Bandes élastiques,3,15.9,0.0,47.7,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD103282,2024-05-20,CLI00037,Beauté,Crème hydratante,4,22.9,0.0,91.6,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103640,2024-05-20,CLI00397,Livres,BD édition limitée,1,29.9,0.0,29.9,Site web,Auvergne-Rhône-Alpes,PayPal
CMD102806,2024-05-21,CLI02102,Livres,BD édition limitée,1,29.9,0.2,23.92,Site web,Grand Est,Carte bancaire
CMD102240,2024-05-21,CLI00291,Électronique,Casque audio Bluetooth,1,79.9,0.2,63.92,Site web,Île-de-France,PayPal
CMD100701,2024-05-21,CLI00201,Sport,Haltères 5kg,2,39.9,0.0,79.8,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD104103,2024-05-21,CLI02169,Mode,Écharpe laine,1,29.9,0.1,26.91,Site web,Île-de-France,Carte bancaire
CMD101079,2024-05-21,CLI00088,Électronique,Enceinte portable,4,59.9,0.0,239.6,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD104517,2024-05-21,CLI01920,Maison,Plaid polaire,1,24.9,0.0,24.9,Application mobile,Occitanie,PayPal
CMD103243,2024-05-21,CLI00012,Maison,Set de couverts,4,44.9,0.1,161.64,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD104636,2024-05-21,CLI00532,Électronique,Écouteurs sans fil,4,119.0,0.0,476.0,Marketplace,Île-de-France,Carte bancaire
CMD102967,2024-05-21,CLI01834,Beauté,Parfum 50ml,1,59.0,0.2,47.2,Site web,Nouvelle-Aquitaine,PayPal
CMD103437,2024-05-21,CLI00588,Électronique,Casque audio Bluetooth,1,79.9,0.2,63.92,Site web,Île-de-France,Carte bancaire
CMD105587,2024-05-21,CLI00004,Électronique,Écouteurs sans fil,1,119.0,0.1,107.1,Site web,Occitanie,Carte bancaire
CMD101036,2024-05-21,CLI00311,Mode,Veste légère,3,69.9,0.0,209.7,Site web,Île-de-France,Carte bancaire
CMD103436,2024-05-21,CLI01513,Électronique,Casque audio Bluetooth,1,79.9,0.0,79.9,Site web,Bretagne,Carte bancaire
CMD105530,2024-05-21,CLI01362,Maison,Diffuseur d'huiles,2,39.9,0.0,79.8,Marketplace,Bretagne,Carte bancaire
CMD101786,2024-05-21,CLI01114,Beauté,Palette maquillage,2,34.9,0.0,69.8,Marketplace,Occitanie,PayPal
CMD103755,2024-05-21,CLI00350,Maison,Plaid polaire,1,24.9,0.1,22.41,Site web,Occitanie,Virement
CMD105950,2024-05-21,CLI01341,Livres,BD édition limitée,4,29.9,0.0,119.6,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD105612,2024-05-22,CLI01471,Beauté,Sérum visage,1,29.9,0.2,23.92,Site web,Auvergne-Rhône-Alpes,Virement
CMD104705,2024-05-22,CLI00407,Électronique,Montre connectée,1,149.0,0.0,149.0,Application mobile,Provence-Alpes-Côte d'Azur,Virement
CMD104439,2024-05-22,CLI00675,Sport,Tapis de yoga,1,29.9,0.2,23.92,Site web,Île-de-France,Carte bancaire
CMD102586,2024-05-22,CLI01479,Sport,Bandes élastiques,2,15.9,0.0,31.8,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD103949,2024-05-22,CLI02016,Beauté,Crème hydratante,2,22.9,0.0,45.8,Site web,Grand Est,Carte bancaire
CMD104438,2024-05-22,CLI01466,Sport,Gourde isotherme,1,19.9,0.1,17.91,Marketplace,Auvergne-Rhône-Alpes,Carte bancaire
CMD105524,2024-05-22,CLI01797,Maison,Plaid polaire,3,24.9,0.0,74.7,Application mobile,Hauts-de-France,Carte bancaire
CMD102165,2024-05-22,CLI01831,Électronique,Chargeur sans fil,1,24.9,0.1,22.41,Marketplace,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD105533,2024-05-22,CLI00880,Beauté,Crème hydratante,1,22.9,0.2,18.32,Site web,Provence-Alpes-Côte d'Azur,PayPal
CMD101530,2024-05-22,CLI00711,Électronique,Montre connectée,2,149.0,0.0,298.0,Site web,Nouvelle-Aquitaine,Carte bancaire
CMD102820,2024-05-22,CLI00705,Sport,Tapis de yoga,1,29.9,0.1,26.91,Site web,Nouvelle-Aquitaine,PayPal
CMD103218,2024-05-22,CLI01400,Livres,BD édition limitée,1,29.9,0.1,26.91,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD104494,2024-05-22,CLI00153,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Grand Est,Carte bancaire
CMD105497,2024-05-22,CLI00708,Mode,Veste légère,2,69.9,0.1,125.82,Site web,Occitanie,Carte bancaire
CMD103448,2024-05-22,CLI02039,Maison,Set de couverts,3,44.9,0.0,134.7,Site web,Île-de-France,Carte bancaire
CMD101241,2024-05-22,CLI01708,Électronique,Écouteurs sans fil,1,119.0,0.0,119.0,Application mobile,Île-de-France,Carte bancaire
CMD102458,2024-05-22,CLI00788,Électronique,Enceinte portable,2,59.9,0.1,107.82,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD103544,2024-05-22,CLI02127,Électronique,Écouteurs sans fil,2,119.0,0.0,238.0,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD102614,2024-05-22,CLI00246,Maison,Set de couverts,2,44.9,0.0,89.8,Site web,Auvergne-Rhône-Alpes,Virement
CMD104066,2024-05-22,CLI02014,Sport,Bandes élastiques,1,15.9,0.0,15.9,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD103936,2024-05-22,CLI01167,Sport,Gourde isotherme,3,19.9,0.2,47.76,Site web,Occitanie,PayPal
CMD100514,2024-05-23,CLI00918,Mode,T-shirt coton bio,1,19.9,0.0,19.9,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD103239,2024-05-23,CLI01320,Sport,Haltères 5kg,1,39.9,0.1,35.91,Site web,Auvergne-Rhône-Alpes,Virement
CMD104194,2024-05-23,CLI01461,Beauté,Sérum visage,1,29.9,0.2,23.92,Marketplace,Île-de-France,Carte bancaire
CMD103849,2024-05-23,CLI01140,Mode,Sneakers,4,89.0,0.0,356.0,Application mobile,Île-de-France,Carte bancaire
CMD105169,2024-05-23,CLI00005,Sport,Bandes élastiques,1,15.9,0.1,14.31,Marketplace,Île-de-France,Carte bancaire
CMD100668,2024-05-23,CLI00147,Mode,Écharpe laine,1,29.9,0.0,29.9,Application mobile,Île-de-France,PayPal
CMD105967,2024-05-23,CLI02055,Mode,T-shirt coton bio,2,19.9,0.0,39.8,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD102204,2024-05-23,CLI00325,Maison,Lampe de bureau LED,3,34.9,0.0,104.7,Application mobile,Nouvelle-Aquitaine,Carte bancaire
CMD102734,2024-05-23,CLI00786,Mode,Écharpe laine,2,29.9,0.0,59.8,Application mobile,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD104831,2024-05-23,CLI00375,Sport,Tapis de yoga,2,29.9,0.1,53.82,Application mobile,Île-de-France,Carte bancaire
CMD102946,2024-05-23,CLI00606,Beauté,Palette maquillage,1,34.9,0.0,34.9,Site web,Bretagne,Carte bancaire
CMD105621,2024-05-23,CLI00287,Livres,BD édition limitée,1,29.9,0.1,26.91,Site web,Bretagne,Carte bancaire
CMD101387,2024-05-23,CLI01891,Électronique,Montre connectée,3,149.0,0.0,447.0,Application mobile,Occitanie,Carte bancaire
CMD102548,2024-05-23,CLI01900,Maison,Set de couverts,1,44.9,0.0,44.9,Site web,Provence-Alpes-Côte d'Azur,Carte bancaire
CMD101552,2024-05-23,CLI01778,Maison,Lampe de bureau LED,1,34.9,0.2,27.92,Application mobile,Grand Est,Carte bancaire
CMD104673,2024-05-23,CLI01817,Mode,Jean slim,1,49.9,0.0,49.9,Marketplace,Nouvelle-Aquitaine,Carte bancaire
CMD103301,2024-05-23,CLI01773,Beauté,Sérum visage,1,29.9,0.0,29.9,Application mobile,Île-de-France,PayPal
CMD100474,2024-05-23,CLI00319,Mode,T-shirt coton bio,2,19.9,0.1,35.82,Application mobile,Hauts-de-France,PayPal
CMD102883,2024-05-23,CLI01937,Mode,Écharpe laine,1,29.9,0.0,29.9,Application mobile,Auvergne-Rhône-Alpes,Carte bancaire
CMD100047,2024-05-24,CLI01542,Maison,Plaid polaire,1,24.9,0.1,22.41,Site web,Bretagne,PayPal
CMD104307,2024-05-24,CLI01931,Sport,Tapis de yoga,1,29.9,0.2,23.92,Application mobile,Île-de-France,Carte bancaire
CMD103110,2024-05-24,CLI01882,Beauté,Crème hydratante,1,22.9,0.0,22.9,Marketplace,Bretagne,Carte bancaire
CMD101997,2024-05-24,CLI01139,Mode,Écharpe laine,1,29.9,0.1,26.91,Site web,Bretagne,Carte bancaire
CMD103896,2024-05-24,CLI01682,Maison,Plaid polaire,1,24.9,0.0,24.9,Application mobile,Île-de-France,PayPal
CMD105092,2024-05-24,CLI00457,Sport,Haltères 5kg,2,39.9,0.0,79.8,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD102122,2024-05-24,CLI01411,Électronique,Enceinte portable,1,59.9,0.0,59.9,Marketplace,Hauts-de-France,PayPal
CMD104732,2024-05-24,CLI01175,Maison,Plaid polaire,2,24.9,0.0,49.8,Site web,Auvergne-Rhône-Alpes,Carte bancaire
CMD101515,2024-05-24,CLI01067,Maison,Diffuseur d'huiles,3,39.9,0.0,119.7,Site web,Île-de-France,PayPal
CMD101992,2024-05-24,CLI01856,Électronique,Casque audio Bluetooth,2,79.9,0.0,159.8,Site web,Occitanie,PayPal
CMD105557,2024-05-24,CLI00432,Mode,Écharpe laine,3,29.9,0.0,89.7,Site web,Bretagne,Carte bancaire
CMD102408,2024-05-24,CLI01725,Beauté,Parfum 50ml,1,59.0,0.1,53.1,Application mobile,Auvergne-Rhône-Alpes,PayPal
CMD105218,2024-05-24,CLI02075,Mode,Écharpe laine,1,29.9,0.2,23.92,Application mobile,Île-de-France,Carte bancaire
